Id,Title,Latitude,Longitude,Image
P737,Title737,39.56,96.23,Image5
P738,Title738,36.44,93.94,Image6
P739,Title739,45.96,90.96,Image7
P740,Title740,38.69,86.76,Image8
P741,Title741,42.82,86.72,Image9
P742,Title742,46.41,88.57,Image10
P743,Title743,40.8,87.4,Image1
P744,Title744,44.16,95.89,Image1
P745,Title745,44.36,91.1,Image1
P746,Title746,38.46,90.85,Image2
P747,Title747,42.36,91.87,Image3
P748,Title748,43.93,91.19,Image4
P749,Title749,39.16,90.36,Image5
P750,Title750,40.27,94.3,Image6
P751,Title751,39.69,88.85,Image7
P752,Title752,38.98,92.65,Image8
P753,Title753,47.21,92.76,Image9
P754,Title754,41.89,91.37,Image10
P755,Title755,43.73,94.39,Image1
P756,Title756,36.08,96.11,Image1
P757,Title757,45.14,86.76,Image1
P758,Title758,41.85,88.14,Image2
P759,Title759,42.79,95.19,Image3
P760,Title760,41.86,86.64,Image4
P761,Title761,42.31,91.44,Image5
P762,Title762,43.91,92.96,Image6
P763,Title763,47.06,90.95,Image7
P764,Title764,42.52,89.49,Image8
P765,Title765,40.98,86.58,Image9
P766,Title766,45.27,87.08,Image10
P767,Title767,47.3,93.33,Image1
P768,Title768,47.38,87.86,Image1
P769,Title769,43.55,87.16,Image1
P770,Title770,47.68,87.43,Image2
P771,Title771,39.95,87.78,Image3
P772,Title772,37.14,88.98,Image4
P773,Title773,44.51,89.5,Image5
P774,Title774,41.89,94.49,Image6
P775,Title775,46.16,86.46,Image7
P776,Title776,45.01,92.59,Image8
P777,Title777,43.95,88.72,Image9
P778,Title778,39.22,90.59,Image10
P779,Title779,42.83,93.27,Image1
P780,Title780,37.71,88.54,Image1
P781,Title781,38.55,89.83,Image1
P782,Title782,46.53,86.53,Image2
P783,Title783,39.04,94.67,Image3
P784,Title784,46.42,92.5,Image4
P785,Title785,44.55,87.1,Image5
P786,Title786,40.38,86.8,Image6
P787,Title787,42.22,91.96,Image7
P788,Title788,40.74,91.39,Image8
P789,Title789,42.83,88.97,Image9
P790,Title790,46.75,86.24,Image10
P791,Title791,45.22,93.72,Image1
P792,Title792,37.59,92.67,Image1
P793,Title793,38.7,88.27,Image1
P794,Title794,39.98,93.66,Image2
P795,Title795,36.75,89.3,Image3
P796,Title796,40.23,94.14,Image4
P797,Title797,36.22,89.84,Image5
P798,Title798,37.37,90.02,Image6
P799,Title799,40.37,86.87,Image7
P800,Title800,41.47,93.21,Image8
P801,Title801,41.86,90.46,Image9
P802,Title802,37.13,91.71,Image10
P803,Title803,46.26,91.97,Image1
P804,Title804,39.9,87.35,Image1
P805,Title805,47.4,88.15,Image1
P806,Title806,38.1,91.74,Image2
P807,Title807,39.33,95.03,Image3
P808,Title808,45.45,89.83,Image4
P809,Title809,40.66,90.72,Image5
P810,Title810,46.79,94.12,Image6
P811,Title811,41.66,88.93,Image7
P812,Title812,41.19,87.25,Image8
P813,Title813,36.04,95.64,Image9
P814,Title814,40.43,89.4,Image10
P815,Title815,42.75,89.94,Image1
P816,Title816,39.38,88.09,Image1
P817,Title817,47.55,86.07,Image1
P818,Title818,37.38,91.54,Image2
P819,Title819,41.87,88.11,Image3
P820,Title820,36.96,93.8,Image4
P821,Title821,38.26,90.24,Image5
P822,Title822,45.61,89.25,Image6
P823,Title823,45.68,95.59,Image7
P824,Title824,38.33,86.52,Image8
P825,Title825,38.75,93.91,Image9
P826,Title826,46.67,86.83,Image10
P827,Title827,47.59,93.77,Image1
P828,Title828,40.75,90.1,Image1
P829,Title829,42.64,88.1,Image1
P830,Title830,43.82,92.56,Image2
P831,Title831,42.04,92.8,Image3
P832,Title832,36,93.47,Image4
P833,Title833,45.69,86.92,Image5
P834,Title834,37.76,94.96,Image6
P835,Title835,45.99,89.49,Image7
P836,Title836,37.83,87.98,Image8
P837,Title837,46.57,92.56,Image9
P838,Title838,36.56,89.77,Image10
P839,Title839,43.06,91.92,Image1
P840,Title840,38.79,92.79,Image1
P841,Title841,45.84,87.37,Image1
P842,Title842,41.31,92.9,Image2
P843,Title843,44.37,91.91,Image3
P844,Title844,43.84,94.96,Image4
P845,Title845,47.09,95.05,Image5
P846,Title846,36.13,87.39,Image6
P847,Title847,43.64,88.73,Image7
P848,Title848,42.57,93.27,Image8
P849,Title849,42.99,85.84,Image9
P850,Title850,37.88,94.53,Image10
P851,Title851,42.68,90.03,Image1
P852,Title852,37.15,87.45,Image1
P853,Title853,44.05,92.85,Image1
P854,Title854,36.38,92.22,Image2
P855,Title855,38.59,88.5,Image3
P856,Title856,42.11,86.86,Image4
P857,Title857,42.9,89.3,Image5
P858,Title858,42.46,85.62,Image6
P859,Title859,47.04,95.23,Image7
P860,Title860,46.87,95.26,Image8
P861,Title861,37.82,88.85,Image9
P862,Title862,44.54,88.28,Image10
P863,Title863,46.83,93.2,Image1
P864,Title864,43.19,90.74,Image1
P865,Title865,38.45,93.74,Image1
P866,Title866,37.19,93.82,Image2
P867,Title867,46.11,86.97,Image3
P868,Title868,42.52,92.43,Image4
P869,Title869,39.32,88.11,Image5
P870,Title870,36.27,91.19,Image6
P871,Title871,41.5,86.91,Image7
P872,Title872,47.33,88.12,Image8
P873,Title873,46.13,86.02,Image9
P874,Title874,46.21,88.75,Image10
P875,Title875,40.43,89.12,Image1
P876,Title876,39.41,89.29,Image1
P877,Title877,38.5,86.48,Image1
P878,Title878,43.88,95.12,Image2
P879,Title879,44,94.33,Image3
P880,Title880,39.28,92.82,Image4
P881,Title881,44,90.33,Image5
P882,Title882,46.74,87.04,Image6
P883,Title883,46.64,91.94,Image7
P884,Title884,41.66,90.82,Image8
P885,Title885,45.29,85.97,Image9
P886,Title886,47.71,87.24,Image10
P887,Title887,39.92,87.51,Image1
P888,Title888,43.11,92.73,Image1
P889,Title889,45.09,93.91,Image1
P890,Title890,46.31,87.48,Image2
P891,Title891,46.67,94.79,Image3
P892,Title892,44.9,86.37,Image4
P893,Title893,40.89,92.16,Image5
P894,Title894,36.7,94.78,Image6
P895,Title895,46.92,85.74,Image7
P896,Title896,37.02,86.93,Image8
P897,Title897,36.13,87.3,Image9
P898,Title898,44.09,91.15,Image10
P899,Title899,43.78,94.44,Image1
P900,Title900,44.64,85.56,Image1
P901,Title901,37.57,88.48,Image1
P902,Title902,40.09,89.57,Image2
P903,Title903,40.57,93.56,Image3
P904,Title904,44.75,91.69,Image4
P905,Title905,39.84,93.92,Image5
P906,Title906,38.53,91.69,Image6
P907,Title907,39.64,94.07,Image7
P908,Title908,44.33,85.56,Image8
P909,Title909,36.79,92.38,Image9
P910,Title910,40.36,85.12,Image10
P911,Title911,44.01,91.99,Image1
P912,Title912,37.79,90.25,Image1
P913,Title913,42.51,94.09,Image1
P914,Title914,39.05,90.48,Image2
P915,Title915,46.2,87.91,Image3
P916,Title916,45.06,94.61,Image4
P917,Title917,35.84,88.48,Image5
P918,Title918,37.26,91.3,Image6
P919,Title919,39.61,87.89,Image7
P920,Title920,38.1,91.35,Image8
P921,Title921,45.09,88.49,Image9
P922,Title922,39.97,91.94,Image10
P923,Title923,42.57,86.62,Image1
P924,Title924,46.97,86.82,Image1
P925,Title925,40.86,93.54,Image1
P926,Title926,41.09,91.48,Image2
P927,Title927,44.56,86.47,Image3
P928,Title928,43.64,91.57,Image4
P929,Title929,39.66,86.02,Image5
P930,Title930,46.58,93.86,Image6
P931,Title931,38.77,88.21,Image7
P932,Title932,44.29,93.34,Image8
P933,Title933,44.24,88.44,Image9
P934,Title934,37.09,87.24,Image10
P935,Title935,44.33,92.03,Image1
P936,Title936,46.5,86.5,Image1
P937,Title937,37.32,91.04,Image1
P938,Title938,39.38,87.75,Image2
P939,Title939,36.47,89.76,Image3
P940,Title940,44.06,84.69,Image4
P941,Title941,44.56,92.01,Image5
P942,Title942,47.07,85.66,Image6
P943,Title943,42.06,91.79,Image7
P944,Title944,41.71,85.58,Image8
P945,Title945,45.56,85.08,Image9
P946,Title946,38.53,94.23,Image10
P947,Title947,36.56,84.68,Image1
P948,Title948,42.6,89.5,Image1
P949,Title949,42.77,91.78,Image1
P950,Title950,42.1,94.07,Image2
P951,Title951,37.94,87.9,Image3
P952,Title952,44.76,85.91,Image4
P953,Title953,36.93,87.92,Image5
P954,Title954,46.45,88.48,Image6
P955,Title955,39.71,90.72,Image7
P956,Title956,37.49,84.47,Image8
P957,Title957,45,86.71,Image9
P958,Title958,36.52,87.43,Image10
P959,Title959,40.4,92.68,Image1
P960,Title960,39.72,89.66,Image1
P961,Title961,47.29,93.11,Image1
P962,Title962,42.56,90.74,Image2
P963,Title963,45.83,93.63,Image3
P964,Title964,45.41,90.64,Image4
P965,Title965,41.64,86.72,Image5
P966,Title966,44.97,93.15,Image6
P967,Title967,43.34,91.91,Image7
P968,Title968,44.1,90.41,Image8
P969,Title969,37.36,92.88,Image9
P970,Title970,36.22,86.76,Image10
P971,Title971,46.46,91.44,Image1
P972,Title972,47.51,90.93,Image1
P973,Title973,40.87,84.24,Image1
P974,Title974,40.72,88.54,Image2
P975,Title975,47.17,91.41,Image3
P976,Title976,44.37,93.2,Image4
P977,Title977,39.7,87.5,Image5
P978,Title978,39.88,93.42,Image6
P979,Title979,40.08,84.43,Image7
P980,Title980,36.5,94.02,Image8
P981,Title981,42.69,92.61,Image9
P982,Title982,41.12,85.72,Image10
P983,Title983,45.87,91.65,Image1
P984,Title984,36.1,93.42,Image1
P985,Title985,45.23,94.03,Image1
P986,Title986,40.32,84.28,Image2
P987,Title987,40.29,85.8,Image3
P988,Title988,39.44,89.45,Image4
P989,Title989,43.27,86.42,Image5
P990,Title990,38.17,89.15,Image6
P991,Title991,45.91,85.66,Image7
P992,Title992,42.84,89.42,Image8
P993,Title993,42.99,89.44,Image9
P994,Title994,46.13,90.24,Image10
P995,Title995,47.04,87.95,Image1
P996,Title996,38.15,89.07,Image1
P997,Title997,39.78,88.77,Image1
P998,Title998,44.36,90.65,Image2
P999,Title999,39.08,85.01,Image3
P1000,Title1000,35.63,84.01,Image4
P1001,Title1001,39.49,93.28,Image5
P1002,Title1002,37.33,90.21,Image6
P1003,Title1003,46.6,89.44,Image7
P1004,Title1004,45.35,89.74,Image8
P1005,Title1005,41.64,90.41,Image9
P1006,Title1006,43.59,86.92,Image10
P1007,Title1007,43.35,88.97,Image1
P1008,Title1008,47.2,89.65,Image1
P1009,Title1009,39.39,84.59,Image1
P1010,Title1010,39.17,86.78,Image2
P1011,Title1011,46.67,87.65,Image3
P1012,Title1012,42.41,92.32,Image4
P1013,Title1013,46.15,85.84,Image5
P1014,Title1014,45.35,84.71,Image6
P1015,Title1015,37.48,91.86,Image7
P1016,Title1016,42.82,92.48,Image8
P1017,Title1017,41.57,88.36,Image9
P1018,Title1018,38.1,92.05,Image10
P1019,Title1019,44.18,92.02,Image1
P1020,Title1020,36.79,91.99,Image1
P1021,Title1021,44.62,91.28,Image1
P1022,Title1022,44,88.42,Image2
P1023,Title1023,35.71,93.56,Image3
P1024,Title1024,45.87,90.15,Image4
P1025,Title1025,44.77,86.33,Image5
P1026,Title1026,45.93,88.32,Image6
P1027,Title1027,40.2,93.08,Image7
P1028,Title1028,41.23,84.8,Image8
P1029,Title1029,40.83,89.6,Image9
P1030,Title1030,45.27,85.29,Image10
P1031,Title1031,44.3,88.17,Image1
P1032,Title1032,44,88.39,Image1
P1033,Title1033,44.47,87.23,Image1
P1034,Title1034,42.1,89.01,Image2
P1035,Title1035,35.69,91.99,Image3
P1036,Title1036,40.45,85.56,Image4
P1037,Title1037,39.98,87.11,Image5
P1038,Title1038,45.87,93.16,Image6
P1039,Title1039,37.95,85.83,Image7
P1040,Title1040,42.08,91.42,Image8
P1041,Title1041,39.31,91.44,Image9
P1042,Title1042,40.21,84.46,Image10
P1043,Title1043,38.13,85.91,Image1
P1044,Title1044,35.71,92,Image1
P1045,Title1045,38.01,87.32,Image1
P1046,Title1046,44.34,85.66,Image2
P1047,Title1047,46.27,92.7,Image3
P1048,Title1048,39.66,91.13,Image4
P1049,Title1049,40.92,85.06,Image5
P1050,Title1050,44.67,87.87,Image6
P1051,Title1051,37.2,83.87,Image7
P1052,Title1052,40.89,90.2,Image8
P1053,Title1053,41.43,86.56,Image9
P1054,Title1054,41.08,90.08,Image10
P1055,Title1055,44.01,84.17,Image1
P1056,Title1056,47.31,90.02,Image1
P1057,Title1057,45.11,88.35,Image1
P1058,Title1058,35.53,86.23,Image2
P1059,Title1059,39.24,88.45,Image3
P1060,Title1060,36.3,86.32,Image4
P1061,Title1061,39.44,86.58,Image5
P1062,Title1062,45.43,92.68,Image6
P1063,Title1063,47.36,86.1,Image7
P1064,Title1064,39.39,92.98,Image8
P1065,Title1065,42.55,83.69,Image9
P1066,Title1066,35.45,91.34,Image10
P1067,Title1067,46.7,88.01,Image1
P1068,Title1068,42.21,89.65,Image1
P1069,Title1069,42.6,88.98,Image1
P1070,Title1070,36.1,86.55,Image2
P1071,Title1071,38.08,89.41,Image3
P1072,Title1072,41.74,92.83,Image4
P1073,Title1073,38.82,87.81,Image5
P1074,Title1074,36.92,85.77,Image6
P1075,Title1075,36.57,84.68,Image7
P1076,Title1076,41.95,91.93,Image8
P1077,Title1077,37.81,86.64,Image9
P1078,Title1078,36.6,87.09,Image10
P1079,Title1079,45.58,92.61,Image1
P1080,Title1080,35.82,84.65,Image1
P1081,Title1081,41.96,83.6,Image1
P1082,Title1082,35.6,88.96,Image2
P1083,Title1083,39.59,92.92,Image3
P1084,Title1084,36.79,87.92,Image4
P1085,Title1085,45.84,86.99,Image5
P1086,Title1086,35.99,89.87,Image6
P1087,Title1087,44.9,87.72,Image7
P1088,Title1088,45.71,83.9,Image8
P1089,Title1089,47.31,86.15,Image9
P1090,Title1090,43.8,88.35,Image10
P1091,Title1091,38.51,83.79,Image1
P1092,Title1092,46.37,92.3,Image1
P1093,Title1093,47.13,92.25,Image1
P1094,Title1094,36.68,86.23,Image2
P1095,Title1095,36.68,84.17,Image3
P1096,Title1096,41.6,83.35,Image4
P1097,Title1097,37.92,88.38,Image5
P1098,Title1098,42.21,90.45,Image6
P1099,Title1099,39.2,89.95,Image7
P1100,Title1100,36.95,87.88,Image8
P1101,Title1101,46.17,91.55,Image9
P1102,Title1102,43.51,91.24,Image10
P1103,Title1103,38.95,85.99,Image1
P1104,Title1104,38.14,83.75,Image1
P1105,Title1105,42.26,90.95,Image1
P1106,Title1106,43.73,87.08,Image2
P1107,Title1107,44.74,86.18,Image3
P1108,Title1108,47.18,90.04,Image4
P1109,Title1109,40.14,89.99,Image5
P1110,Title1110,35.88,89.29,Image6
P1111,Title1111,44.96,87.09,Image7
P1112,Title1112,45.3,83.35,Image8
P1113,Title1113,39.46,91.67,Image9
P1114,Title1114,35.55,91.56,Image10
P1115,Title1115,46.32,90.68,Image1
P1116,Title1116,37.67,92.51,Image1
P1117,Title1117,42.13,89.59,Image1
P1118,Title1118,37.19,92.25,Image2
P1119,Title1119,36.79,89.74,Image3
P1120,Title1120,46.01,91.16,Image4
P1121,Title1121,41.86,89.28,Image5
P1122,Title1122,45.3,89.97,Image6
P1123,Title1123,37.25,91.98,Image7
P1124,Title1124,46.14,89.4,Image8
P1125,Title1125,44.67,87.14,Image9
P1126,Title1126,35.32,85.05,Image10
P1127,Title1127,37.03,91.2,Image1
P1128,Title1128,42.42,89.02,Image1
P1129,Title1129,37.06,86.65,Image1
P1130,Title1130,37.47,92.46,Image2
P1131,Title1131,43.69,86.58,Image3
P1132,Title1132,42.29,88.55,Image4
P1133,Title1133,37.7,84.05,Image5
P1134,Title1134,36.39,83.92,Image6
P1135,Title1135,36.27,83.53,Image7
P1136,Title1136,44.81,87.48,Image8
P1137,Title1137,35.37,88.4,Image9
P1138,Title1138,41.92,89.58,Image10
P1139,Title1139,46.41,92.13,Image1
P1140,Title1140,40.33,91.16,Image1
P1141,Title1141,39.03,82.97,Image1
P1142,Title1142,41.63,92.12,Image2
P1143,Title1143,42.55,91.52,Image3
P1144,Title1144,45.28,90.42,Image4
P1145,Title1145,36.71,87.95,Image5
P1146,Title1146,40.65,88.63,Image6
P1147,Title1147,39.5,91.39,Image7
P1148,Title1148,43.19,82.68,Image8
P1149,Title1149,47.14,86.49,Image9
P1150,Title1150,37.4,88.16,Image10
P1151,Title1151,42.78,83.84,Image1
P1152,Title1152,41.96,83.47,Image1
P1153,Title1153,42.83,88.97,Image1
P1154,Title1154,38.64,85.13,Image2
P1155,Title1155,39.91,91.82,Image3
P1156,Title1156,40.38,90.06,Image4
P1157,Title1157,42.43,82.61,Image5
P1158,Title1158,40.5,91.69,Image6
P1159,Title1159,37.99,82.35,Image7
P1160,Title1160,36.02,91.3,Image8
P1161,Title1161,37.11,86.2,Image9
P1162,Title1162,36.97,84.2,Image10
P1163,Title1163,41.96,85.81,Image1
P1164,Title1164,41.53,90.21,Image1
P1165,Title1165,42.92,92.2,Image1
P1166,Title1166,36.49,91.76,Image2
P1167,Title1167,38.58,84.5,Image3
P1168,Title1168,43.28,88.55,Image4
P1169,Title1169,45.65,90.79,Image5
P1170,Title1170,46.01,87.11,Image6
P1171,Title1171,42.8,86.6,Image7
P1172,Title1172,43.62,84.79,Image8
P1173,Title1173,40.32,83.36,Image9
P1174,Title1174,45.3,82.78,Image10
P1175,Title1175,37.43,83.98,Image1
P1176,Title1176,42.51,89.71,Image1
P1177,Title1177,45.81,84.92,Image1
P1178,Title1178,36.84,87.8,Image2
P1179,Title1179,36.73,84.84,Image3
P1180,Title1180,45.88,86.27,Image4
P1181,Title1181,38.58,87.73,Image5
P1182,Title1182,43.98,82.89,Image6
P1183,Title1183,38.99,84.53,Image7
P1184,Title1184,46.43,82.66,Image8
P1185,Title1185,40.24,90.97,Image9
P1186,Title1186,40.86,84.42,Image10
P1187,Title1187,44.51,90.85,Image1
P1188,Title1188,46.32,90.33,Image1
P1189,Title1189,44.8,83.59,Image1
P1190,Title1190,40.61,89.98,Image2
P1191,Title1191,42.26,91.83,Image3
P1192,Title1192,37.33,91.05,Image4
P1193,Title1193,38.27,90,Image5
P1194,Title1194,43.49,90.98,Image6
P1195,Title1195,39.51,87.5,Image7
P1196,Title1196,37.99,89.47,Image8
P1197,Title1197,42.63,91.04,Image9
P1198,Title1198,41.36,90.12,Image10
P1199,Title1199,43.7,88.64,Image1
P1200,Title1200,37.39,90.51,Image1
P1201,Title1201,46.71,84.69,Image1
P1202,Title1202,38.14,83.97,Image2
P1203,Title1203,40.87,88.82,Image3
P1204,Title1204,46.87,82.97,Image4
P1205,Title1205,38.02,83.98,Image5
P1206,Title1206,36.8,83.69,Image6
P1207,Title1207,42.02,88.08,Image7
P1208,Title1208,43.68,83.58,Image8
P1209,Title1209,40.11,91.68,Image9
P1210,Title1210,42.3,89.06,Image10
P1211,Title1211,43.5,89.17,Image1
P1212,Title1212,37.46,88.1,Image1
P1213,Title1213,39.44,84.05,Image1
P1214,Title1214,37.29,83.87,Image2
P1215,Title1215,38.99,90.03,Image3
P1216,Title1216,37.84,88.46,Image4
P1217,Title1217,36.43,88.36,Image5
P1218,Title1218,45.78,82.81,Image6
P1219,Title1219,43.08,88.19,Image7
P1220,Title1220,40.01,87.68,Image8
P1221,Title1221,38.53,91.46,Image9
P1222,Title1222,43.62,82.85,Image10
P1223,Title1223,42.07,85.81,Image1
P1224,Title1224,40.38,86.55,Image1
P1225,Title1225,44.14,89.01,Image1
P1226,Title1226,41.17,84.47,Image2
P1227,Title1227,41.92,86.3,Image3
P1228,Title1228,37.44,88.81,Image4
P1229,Title1229,45.12,87.75,Image5
P1230,Title1230,42.75,90.44,Image6
P1231,Title1231,39.03,85.85,Image7
P1232,Title1232,35.7,83.76,Image8
P1233,Title1233,42.71,85.39,Image9
P1234,Title1234,46.45,82.74,Image10
P1235,Title1235,41.77,86.01,Image1
P1236,Title1236,37.96,88.05,Image1
P1237,Title1237,38.71,85.47,Image1
P1238,Title1238,46.78,90.24,Image2
P1239,Title1239,46.43,85.7,Image3
P1240,Title1240,37.78,90.67,Image4
P1241,Title1241,38.57,86.78,Image5
P1242,Title1242,41.78,82.65,Image6
P1243,Title1243,41.55,83.72,Image7
P1244,Title1244,39.31,87.77,Image8
P1245,Title1245,46.39,89.75,Image9
P1246,Title1246,37.06,88.47,Image10
P1247,Title1247,46.12,85.08,Image1
P1248,Title1248,38.51,86.39,Image1
P1249,Title1249,46.44,84.35,Image1
P1250,Title1250,42.43,87.43,Image2
P1251,Title1251,45.98,87.33,Image3
P1252,Title1252,46.71,88.78,Image4
P1253,Title1253,41.12,86.83,Image5
P1254,Title1254,35.5,90.15,Image6
P1255,Title1255,43.52,85.15,Image7
P1256,Title1256,36.72,91.26,Image8
P1257,Title1257,38.11,85.03,Image9
P1258,Title1258,37.95,90.43,Image10
P1259,Title1259,43.19,84.41,Image1
P1260,Title1260,42.43,84.38,Image1
P1261,Title1261,38.5,84.44,Image1
P1262,Title1262,44.99,87.98,Image2
P1263,Title1263,37.97,88.94,Image3
P1264,Title1264,45.89,83.36,Image4
P1265,Title1265,44.68,89.73,Image5
P1266,Title1266,43.43,82.06,Image6
P1267,Title1267,41.17,86.14,Image7
P1268,Title1268,45.13,90.53,Image8
P1269,Title1269,37.9,89.11,Image9
P1270,Title1270,45.09,88.67,Image10
P1271,Title1271,42.88,89.92,Image1
P1272,Title1272,38.49,83.74,Image1
P1273,Title1273,46.12,91,Image1
P1274,Title1274,40.98,86.85,Image2
P1275,Title1275,37.23,81.78,Image3
P1276,Title1276,36.77,87.44,Image4
P1277,Title1277,42.09,85.48,Image5
P1278,Title1278,36.8,81.83,Image6
P1279,Title1279,41.92,83.76,Image7
P1280,Title1280,37.03,85.51,Image8
P1281,Title1281,38.37,85.11,Image9
P1282,Title1282,45.38,85.41,Image10
P1283,Title1283,46.28,88.95,Image1
P1284,Title1284,39.25,87.39,Image1
P1285,Title1285,41.17,82.39,Image1
P1286,Title1286,46.54,86.42,Image2
P1287,Title1287,43,88.28,Image3
P1288,Title1288,45.77,81.69,Image4
P1289,Title1289,43.75,83.55,Image5
P1290,Title1290,35.92,86.58,Image6
P1291,Title1291,38.13,84.44,Image7
P1292,Title1292,46.68,83.83,Image8
P1293,Title1293,39.09,90.98,Image9
P1294,Title1294,35.34,89.71,Image10
P1295,Title1295,44.28,86.45,Image1
P1296,Title1296,45.09,86.83,Image1
P1297,Title1297,46.89,88.9,Image1
P1298,Title1298,36.31,84.5,Image2
P1299,Title1299,41.66,90.79,Image3
P1300,Title1300,35.39,86.83,Image4
P1301,Title1301,44.41,89.66,Image5
P1302,Title1302,43.1,83.8,Image6
P1303,Title1303,38.03,87.7,Image7
P1304,Title1304,42.56,87.46,Image8
P1305,Title1305,42.05,90.19,Image9
P1306,Title1306,36.94,85.77,Image10
P1307,Title1307,37.92,83.47,Image1
P1308,Title1308,45.53,89.7,Image1
P1309,Title1309,43.61,81.03,Image1
P1310,Title1310,46.12,84.66,Image2
P1311,Title1311,46.49,82.3,Image3
P1312,Title1312,42.67,86.26,Image4
P1313,Title1313,41.78,82.56,Image5
P1314,Title1314,41.13,81.68,Image6
P1315,Title1315,44.16,83.74,Image7
P1316,Title1316,40.41,82.09,Image8
P1317,Title1317,46.81,85.65,Image9
P1318,Title1318,37.79,88.74,Image10
P1319,Title1319,39.55,83.96,Image1
P1320,Title1320,37.18,85.15,Image1
P1321,Title1321,41.15,86.48,Image1
P1322,Title1322,37.67,90.41,Image2
P1323,Title1323,46.75,82.19,Image3
P1324,Title1324,41.46,84.14,Image4
P1325,Title1325,43.82,87.81,Image5
P1326,Title1326,38.39,82.05,Image6
P1327,Title1327,40.46,85.49,Image7
P1328,Title1328,46.26,82,Image8
P1329,Title1329,39.28,81.27,Image9
P1330,Title1330,37.47,84.31,Image10
P1331,Title1331,41.09,87.94,Image1
P1332,Title1332,40.89,87.14,Image1
P1333,Title1333,44.72,88.14,Image1
P1334,Title1334,40.08,86.91,Image2
P1335,Title1335,41.36,82.8,Image3
P1336,Title1336,36.17,86.25,Image4
P1337,Title1337,40.37,88.06,Image5
P1338,Title1338,36.44,87.21,Image6
P1339,Title1339,40.37,88.48,Image7
P1340,Title1340,46.03,85.35,Image8
P1341,Title1341,42.82,88.17,Image9
P1342,Title1342,37.17,81.08,Image10
P1343,Title1343,46.81,81.9,Image1
P1344,Title1344,43.7,88.29,Image1
P1345,Title1345,40.06,87.2,Image1
P1346,Title1346,42.48,86.79,Image2
P1347,Title1347,35.27,85.17,Image3
P1348,Title1348,45.32,84.13,Image4
P1349,Title1349,38,81.82,Image5
P1350,Title1350,39.38,84.53,Image6
P1351,Title1351,35.2,84.12,Image7
P1352,Title1352,45.25,87.61,Image8
